po_line_id,po_id,product_id,quantity_ordered,quantity_received,unit_cost,line_total
3565,1536,439,24,24,168.00,4032.00
3566,1536,467,12,12,52.92,635.04
3567,1537,512,12,12,102.80,1233.60
3568,1538,536,6,6,169.05,1014.30
3569,1538,544,6,6,180.15,1080.90
3570,1539,17,36,36,19.25,693.00
3571,1540,74,24,24,45.58,1093.92
3572,1540,84,24,24,53.64,1287.36
3573,1541,114,29,29,196.91,5710.39
3574,1541,133,12,12,582.93,6995.16
3575,1542,203,84,84,30.56,2567.04
3576,1543,264,60,60,99.20,5952.00
3577,1544,304,18,18,26.87,483.66
3578,1544,305,54,54,37.54,2027.16
3579,1544,321,6,6,41.50,249.00
3580,1544,322,6,6,12.44,74.64
3581,1544,330,42,42,84.58,3552.36
3582,1545,369,48,48,291.77,14004.96
3583,1546,396,1,1,100.05,100.05
3584,1546,403,6,6,91.18,547.08
3585,1546,407,12,12,66.55,798.60
3586,1547,537,12,12,139.64,1675.68
3587,1547,558,24,24,402.06,9649.44
3588,1548,5,30,30,91.92,2757.60
3589,1549,90,12,12,46.66,559.92
3590,1550,105,48,48,204.92,9836.16
3591,1550,119,24,24,141.11,3386.64
3592,1550,122,48,48,222.45,10677.60
3593,1550,134,12,12,163.90,1966.80
3594,1551,173,24,24,36.81,883.44
3595,1551,206,20,20,73.38,1467.60
3596,1552,284,12,12,175.56,2106.72
3597,1552,320,24,24,37.35,896.40
3598,1552,324,18,18,26.36,474.48
3599,1553,373,24,24,144.28,3462.72
3600,1554,481,12,12,98.28,1179.36
3601,1554,530,4,4,230.83,923.32
3602,1555,554,12,12,270.10,3241.20
3603,1556,46,12,12,291.41,3496.92
3604,1556,60,12,12,271.73,3260.76
3605,1557,98,12,12,64.42,773.04
3606,1557,99,14,14,39.21,548.94
3607,1558,124,30,30,92.34,2770.20
3608,1558,138,12,12,63.80,765.60
3609,1558,147,36,36,27.00,972.00
3610,1559,171,5,5,29.11,145.55
3611,1559,210,24,24,43.50,1044.00
3612,1559,217,42,42,38.97,1636.74
3613,1560,244,7,7,80.68,564.76
3614,1561,300,24,24,190.74,4577.76
3615,1561,302,48,48,214.74,10307.52
3616,1562,342,6,6,73.12,438.72
3617,1563,436,24,24,43.61,1046.64
3618,1563,453,12,12,71.69,860.28
3619,1564,470,4,4,155.29,621.16
3620,1564,488,24,24,106.80,2563.20
3621,1564,528,4,4,127.30,509.20
3622,1565,539,6,6,301.45,1808.70
3623,1566,14,7,0,43.40,303.80
3624,1566,21,12,0,37.58,450.96
3625,1566,29,6,0,34.19,205.14
3626,1567,38,38,38,153.82,5845.16
3627,1568,93,36,36,53.83,1937.88
3628,1568,102,12,12,48.35,580.20
3629,1569,127,168,168,494.47,83070.96
3630,1569,150,12,12,20.29,243.48
3631,1569,151,31,31,25.88,802.28
3632,1569,154,12,12,28.30,339.60
3633,1569,156,24,24,72.15,1731.60
3634,1570,221,12,12,22.18,266.16
3635,1571,259,26,26,113.90,2961.40
3636,1572,290,6,6,124.57,747.42
3637,1572,291,19,19,109.01,2071.19
3638,1572,319,6,6,49.30,295.80
3639,1572,327,6,6,32.27,193.62
3640,1573,350,12,0,135.08,1620.96
3641,1574,382,6,6,54.86,329.16
3642,1574,385,13,13,31.62,411.06
3643,1575,441,12,12,127.82,1533.84
3644,1575,447,2,2,73.51,147.02
3645,1575,448,6,6,34.04,204.24
3646,1575,457,1,1,72.47,72.47
3647,1576,510,4,4,76.54,306.16
3648,1577,548,12,12,272.77,3273.24
3649,1577,562,12,12,151.68,1820.16
3650,1578,1,48,48,18.19,873.12
3651,1578,20,1,1,49.15,49.15
3652,1578,22,12,12,21.61,259.32
3653,1578,26,24,24,26.51,636.24
3654,1579,110,6,6,255.09,1530.54
3655,1579,121,6,6,207.01,1242.06
3656,1580,180,44,44,27.59,1213.96
3657,1580,197,18,18,46.40,835.20
3658,1581,314,28,28,60.32,1688.96
3659,1581,329,12,12,43.95,527.40
3660,1582,337,24,24,103.09,2474.16
3661,1582,345,12,12,173.88,2086.56
3662,1582,364,12,12,114.44,1373.28
3663,1583,442,48,48,42.26,2028.48
3664,1584,476,12,12,107.26,1287.12
3665,1584,499,24,24,150.82,3619.68
3666,1584,503,12,12,76.28,915.36
3667,1585,553,6,6,304.78,1828.68
3668,1585,559,6,6,178.36,1070.16
3669,1586,2,198,0,16.87,3340.26
3670,1587,39,48,48,156.51,7512.48
3671,1587,61,24,24,203.32,4879.68
3672,1587,63,60,60,179.97,10798.20
3673,1588,86,7,7,50.25,351.75
3674,1588,97,24,24,31.25,750.00
3675,1589,118,24,0,124.96,2999.04
3676,1589,128,12,0,291.91,3502.92
3677,1590,190,24,24,10.02,240.48
3678,1590,195,12,12,48.33,579.96
3679,1590,208,6,6,31.27,187.62
3680,1590,226,12,12,40.86,490.32
3681,1591,246,24,24,94.45,2266.80
3682,1591,255,6,6,70.40,422.40
3683,1592,274,6,6,109.53,657.18
3684,1592,317,3,3,48.65,145.95
3685,1592,318,24,24,71.65,1719.60
3686,1592,323,36,36,59.53,2143.08
3687,1592,331,8,8,15.99,127.92
3688,1592,332,6,6,42.49,254.94
3689,1592,336,19,19,114.09,2167.71
3690,1593,348,12,12,99.12,1189.44
3691,1593,351,42,42,66.16,2778.72
3692,1593,360,18,18,71.03,1278.54
3693,1593,362,24,24,81.28,1950.72
3694,1593,367,36,36,161.16,5801.76
3695,1594,459,6,6,65.95,395.70
3696,1595,498,12,12,56.08,672.96
3697,1595,515,6,6,147.14,882.84
3698,1596,560,6,6,172.32,1033.92
3699,1596,591,1,1,130.37,130.37
3700,1597,6,96,0,20.10,1929.60
3701,1597,8,96,0,56.16,5391.36
3702,1597,23,30,0,33.03,990.90
3703,1597,31,12,0,28.82,345.84
3704,1598,50,12,12,468.57,5622.84
3705,1599,100,24,24,56.48,1355.52
3706,1600,144,3,3,42.35,127.05
3707,1600,149,12,12,27.44,329.28
3708,1600,161,3,3,34.14,102.42
3709,1600,166,6,6,25.97,155.82
3710,1601,179,36,36,24.56,884.16
3711,1601,236,36,36,26.15,941.40
3712,1602,250,4,4,69.38,277.52
3713,1602,251,12,12,121.83,1461.96
3714,1602,257,4,4,51.08,204.32
3715,1603,297,12,12,90.99,1091.88
3716,1603,301,36,36,174.30,6274.80
3717,1603,325,18,18,25.42,457.56
3718,1603,333,18,18,55.53,999.54
3719,1604,349,102,0,103.32,10538.64
3720,1604,352,24,0,131.89,3165.36
3721,1605,371,16,16,128.28,2052.48
3722,1605,414,24,24,159.44,3826.56
3723,1606,458,12,12,104.82,1257.84
3724,1607,483,6,6,46.96,281.76
3725,1608,570,6,6,121.52,729.12
3726,1609,10,7,0,36.75,257.25
3727,1610,45,42,42,199.48,8378.16
3728,1610,57,96,96,102.77,9865.92
3729,1611,111,24,24,245.59,5894.16
3730,1611,129,27,27,421.07,11368.89
3731,1612,187,25,25,44.11,1102.75
3732,1613,278,6,6,99.69,598.14
3733,1614,366,5,0,96.06,480.30
3734,1615,372,1,0,57.76,57.76
3735,1615,390,3,0,76.54,229.62
3736,1615,393,40,0,40.12,1604.80
3737,1615,419,24,0,102.05,2449.20
3738,1615,420,5,0,50.50,252.50
3739,1616,509,3,0,123.77,371.31
3740,1617,564,12,12,173.51,2082.12
3741,1617,566,24,24,148.29,3558.96
3742,1618,24,12,0,27.10,325.20
3743,1619,65,12,0,386.37,4636.44
3744,1620,85,12,12,92.59,1111.08
3745,1620,87,66,66,48.51,3201.66
3746,1621,123,24,24,786.06,18865.44
3747,1621,153,59,59,68.27,4027.93
3748,1622,230,24,24,34.20,820.80
3749,1623,247,24,24,59.94,1438.56
3750,1623,254,12,12,47.54,570.48
3751,1624,288,18,18,161.09,2899.62
3752,1624,305,54,54,37.54,2027.16
3753,1625,338,12,0,138.34,1660.08
3754,1626,383,24,0,103.84,2492.16
3755,1626,397,12,0,35.36,424.32
3756,1626,405,6,0,146.38,878.28
3757,1627,521,6,0,160.60,963.60
3758,1627,526,6,0,133.32,799.92
3759,1627,530,4,0,230.83,923.32
3760,1628,539,6,0,301.45,1808.70
3761,1628,598,6,0,159.07,954.42
3762,1629,15,42,0,19.97,838.74
3763,1629,30,24,0,29.52,708.48
3764,1629,33,48,0,49.25,2364.00
3765,1630,109,24,0,75.38,1809.12
3766,1630,158,18,0,53.37,960.66
3767,1631,214,6,0,48.04,288.24
3768,1631,237,36,0,56.40,2030.40
3769,1632,260,57,0,79.02,4504.14
3770,1633,412,60,0,133.58,8014.80
3771,1634,450,12,12,166.44,1997.28
3772,1635,490,2,0,118.21,236.42
3773,1635,513,6,0,123.87,743.22
3774,1636,599,5,0,26.67,133.35
3775,1637,28,12,0,41.71,500.52
3776,1638,44,96,96,218.99,21023.04
3777,1639,117,24,0,357.49,8579.76
3778,1639,164,48,0,24.38,1170.24
3779,1640,227,12,0,16.07,192.84
3780,1641,249,12,12,72.35,868.20
3781,1641,256,6,6,162.95,977.70
3782,1641,262,24,24,39.22,941.28
3783,1642,279,18,0,169.04,3042.72
3784,1642,306,18,0,17.48,314.64
3785,1642,310,12,0,33.02,396.24
3786,1642,322,6,0,12.44,74.64
3787,1643,346,48,0,142.28,6829.44
3788,1643,357,11,0,142.09,1562.99
3789,1644,376,7,0,70.22,491.54
3790,1644,384,30,0,55.69,1670.70
3791,1644,396,1,0,100.05,100.05
3792,1644,415,12,0,187.95,2255.40
3793,1645,460,6,6,60.71,364.26
3794,1646,534,1,0,99.40,99.40
3795,1647,596,6,0,180.18,1081.08
3796,1648,17,36,0,19.25,693.00
3797,1649,40,21,0,463.24,9728.04
3798,1649,54,32,0,174.45,5582.40
3799,1649,58,18,0,162.92,2932.56
3800,1650,69,36,36,64.15,2309.40
3801,1650,72,19,19,103.58,1968.02
3802,1650,89,24,24,19.16,459.84
3803,1650,92,24,24,44.95,1078.80
3804,1651,139,12,0,43.33,519.96
3805,1651,163,12,0,53.29,639.48
3806,1652,232,18,0,105.26,1894.68
3807,1652,233,12,0,56.93,683.16
3808,1653,281,18,18,125.76,2263.68
3809,1653,283,6,6,252.81,1516.86
3810,1653,304,18,18,26.87,483.66
3811,1653,308,12,12,41.56,498.72
3812,1653,312,6,6,17.14,102.84
3813,1653,321,6,6,41.50,249.00
3814,1653,334,24,24,28.68,688.32
3815,1654,339,12,0,105.28,1263.36
3816,1655,399,12,0,74.98,899.76
3817,1655,423,24,0,124.01,2976.24
3818,1655,428,18,0,68.35,1230.30
3819,1655,429,12,0,299.56,3594.72
3820,1656,449,6,0,113.04,678.24
3821,1657,484,12,0,103.13,1237.56
3822,1657,500,12,0,119.26,1431.12
3823,1657,511,12,0,124.48,1493.76
3824,1658,568,6,0,48.74,292.44
3825,1659,4,6,0,17.46,104.76
3826,1659,16,24,0,50.86,1220.64
3827,1659,18,24,0,25.72,617.28
3828,1660,88,48,0,48.28,2317.44
3829,1660,90,12,0,46.66,559.92
3830,1660,94,36,0,59.29,2134.44
3831,1661,108,36,0,160.14,5765.04
3832,1661,143,12,0,63.44,761.28
3833,1662,172,12,0,87.64,1051.68
3834,1662,216,72,0,42.01,3024.72
3835,1663,243,10,0,155.97,1559.70
3836,1663,250,4,0,69.38,277.52
3837,1663,252,4,0,71.51,286.04
3838,1664,314,28,0,60.32,1688.96
3839,1664,317,3,0,48.65,145.95
3840,1664,324,18,0,26.36,474.48
3841,1664,331,8,0,15.99,127.92
3842,1665,340,6,0,148.97,893.82
3843,1665,354,24,0,188.46,4523.04
3844,1666,394,12,0,120.41,1444.92
3845,1666,409,6,0,109.26,655.56
3846,1666,425,18,0,78.64,1415.52
3847,1667,444,12,0,33.77,405.24
3848,1668,475,12,0,49.47,593.64
3849,1668,479,6,0,120.30,721.80
3850,1668,486,18,0,48.03,864.54
3851,1668,505,24,0,134.49,3227.76
3852,1669,545,12,0,222.27,2667.24
3853,1669,561,4,0,172.62,690.48
3854,1669,563,6,0,277.48,1664.88
3855,1669,586,6,0,27.53,165.18
3856,1670,59,36,0,231.01,8316.36
3857,1670,62,12,0,167.13,2005.56
3858,1671,73,84,0,32.52,2731.68
3859,1671,79,12,0,78.31,939.72
3860,1672,145,22,0,46.79,1029.38
3861,1673,174,12,0,58.83,705.96
3862,1673,184,24,0,16.61,398.64
3863,1673,186,18,0,27.00,486.00
3864,1673,196,12,0,50.02,600.24
3865,1673,199,54,0,35.36,1909.44
3866,1673,206,20,0,73.38,1467.60
3867,1673,229,6,0,28.29,169.74
3868,1673,231,24,0,40.71,977.04
3869,1674,245,8,0,67.17,537.36
3870,1675,293,12,12,368.78,4425.36
3871,1675,294,24,24,99.77,2394.48
3872,1675,328,6,6,91.69,550.14
3873,1676,356,12,0,95.10,1141.20
3874,1676,359,24,0,132.53,3180.72
3875,1677,408,12,0,139.42,1673.04
3876,1677,410,24,0,90.96,2183.04
3877,1677,411,5,0,70.92,354.60
3878,1677,421,12,0,265.96,3191.52
3879,1677,434,12,0,98.07,1176.84
3880,1678,461,36,0,80.02,2880.72
3881,1679,470,4,0,155.29,621.16
3882,1679,495,60,0,67.77,4066.20
3883,1679,516,60,0,54.93,3295.80
3884,1680,549,18,0,196.44,3535.92
3885,1680,581,1,0,32.77,32.77
3886,1680,587,1,0,34.54,34.54
3887,1681,13,24,0,25.84,620.16
3888,1681,20,1,0,49.15,49.15
3889,1681,34,12,0,26.03,312.36
3890,1682,35,42,0,499.21,20966.82
3891,1682,41,12,0,263.86,3166.32
3892,1682,66,18,0,197.59,3556.62
3893,1682,67,24,0,510.96,12263.04
3894,1683,106,6,0,204.29,1225.74
3895,1683,136,18,0,215.12,3872.16
3896,1683,155,24,0,48.72,1169.28
3897,1683,160,24,0,64.76,1554.24
3898,1683,169,24,0,28.63,687.12
3899,1684,185,12,0,41.78,501.36
3900,1684,192,12,0,37.92,455.04
3901,1684,222,6,0,25.26,151.56
3902,1684,223,42,0,45.71,1919.82
3903,1685,330,42,0,84.58,3552.36
3904,1685,333,18,0,55.53,999.54
3905,1686,343,12,0,177.42,2129.04
3906,1686,361,9,0,208.47,1876.23
3907,1687,386,36,0,91.72,3301.92
3908,1687,395,14,0,80.48,1126.72
3909,1687,422,6,0,108.09,648.54
3910,1687,431,43,0,81.59,3508.37
3911,1687,432,8,0,152.74,1221.92
3912,1688,457,1,0,72.47,72.47
3913,1689,471,12,0,77.12,925.44
3914,1690,535,6,0,217.43,1304.58
3915,1690,578,8,0,37.74,301.92
3916,1691,3,12,0,23.51,282.12
3917,1691,9,48,0,43.31,2078.88
3918,1692,76,12,0,51.90,622.80
3919,1693,116,12,0,132.78,1593.36
3920,1694,178,24,0,25.20,604.80
3921,1694,189,24,0,25.66,615.84
3922,1694,200,36,0,42.98,1547.28
3923,1694,205,12,0,35.31,423.72
3924,1694,219,36,0,32.87,1183.32
3925,1695,265,24,0,103.51,2484.24
3926,1696,316,12,0,49.39,592.68
3927,1697,401,9,0,60.00,540.00
3928,1697,426,12,0,78.03,936.36
3929,1698,438,3,0,34.94,104.82
3930,1699,523,6,0,67.09,402.54
3931,1700,591,1,0,130.37,130.37
